Tx_0 RSSI,Tx_1 RSSI,Tx_2 RSSI,Tx_3 RSSI,Tx_4 RSSI,Tx_5 RSSI,Tx_6 RSSI,Tx_7 RSSI,X_Coord,Y_Coord,RSSI_Mean,RSSI_Variance,RSSI_Median
-71,-71,-76,-70,127,127,-73,127,4,4,2.5,10632.0,-70.5
127,-72,-74,-72,-76,-81,127,-78,4,4,-24.875,8796.125,-73.0
127,-72,-75,-72,-76,-80,-75,127,4,4,-24.5,8750.0,-73.5
127,-72,-75,-72,-76,-80,-74,-79,4,4,-50.125,5130.696428571428,-74.5
-72,-72,-75,-72,127,127,127,-79,4,4,1.375,10827.125,-72.0
-71,-74,-74,-71,127,127,-74,-81,4,4,-23.875,8681.267857142857,-72.5
-71,-71,-75,-72,-77,127,-74,-82,4,4,-49.375,5092.267857142857,-73.0
-71,127,-75,-72,-76,-80,-74,-81,4,4,-50.25,5141.642857142857,-74.5
-71,-72,-75,-72,-76,127,127,127,4,4,1.875,10738.410714285714,-71.5
-71,-73,-75,-72,127,-81,127,-80,4,4,-24.75,8785.357142857143,-72.5
-71,-72,-75,-72,-75,-81,-74,-79,4,4,-74.875,12.410714285714286,-74.5
-71,-72,127,-71,127,127,127,127,4,4,52.625,10536.55357142857,127.0
-71,-73,-76,-71,-77,-80,-73,-82,4,4,-75.375,16.839285714285715,-74.5
-71,-73,-75,-74,127,127,127,-78,4,4,1.25,10847.07142857143,-72.0
-70,-72,-74,-74,127,127,-75,-73,4,4,-23.0,8573.714285714286,-72.5
-71,-73,127,127,-76,-82,-74,127,4,4,0.625,10961.410714285714,-72.0
-70,-73,-77,-71,-75,127,-74,-72,4,4,-48.125,5012.125,-72.5
-72,-72,-77,127,-76,-80,127,-72,4,4,-24.375,8737.410714285714,-72.0
-72,-73,-76,-71,-77,-83,-76,-76,4,4,-75.5,14.0,-76.0
-73,-74,-75,127,-78,127,-75,-78,4,4,-24.875,8790.125,-74.5
-71,-71,-75,127,127,-81,-76,-74,4,4,-24.25,8724.785714285714,-72.5
-71,-71,127,-74,127,127,-76,-74,4,4,1.875,10738.410714285714,-71.0
-72,-71,-75,-73,127,127,127,-75,4,4,1.875,10737.55357142857,-71.5
-71,-71,-74,127,-76,127,-75,-71,4,4,-23.0,8575.142857142857,-71.0
127,127,-74,-72,-75,127,-75,-71,4,4,1.75,10759.07142857143,-71.5
-80,-73,-78,-72,-76,127,127,-62,4,6,-23.375,8643.410714285714,-72.5
127,-73,-76,-72,127,127,127,-62,4,6,28.125,11188.69642857143,32.5
-82,-73,-77,-74,-75,-80,127,-62,4,6,-49.5,5122.0,-74.5
-83,-73,-76,127,-75,-80,127,-62,4,6,-24.375,8766.839285714286,-74.0
-82,-72,-77,127,127,-78,127,127,4,6,24.875,11926.69642857143,27.5
127,-74,-78,127,-77,127,127,-62,4,6,27.125,11423.267857142857,32.5
127,127,127,127,-76,-79,127,-62,4,6,52.25,10666.5,127.0
-81,-73,-77,127,-76,127,127,127,4,6,25.125,11865.839285714286,27.0
-81,-72,-79,-72,127,127,127,127,4,6,25.5,11783.42857142857,27.5
127,127,127,-72,-76,-78,127,-63,4,6,27.375,11361.982142857143,32.0
-81,-72,-77,127,-76,127,127,127,4,6,25.25,11837.92857142857,27.5
-80,-73,-78,-72,-76,-79,127,127,4,6,-25.5,8867.142857142857,-74.5
127,-73,-76,-72,-79,-82,127,-59,4,6,-23.375,8660.267857142857,-72.5
-82,127,-75,-78,127,127,127,-57,4,6,27.0,11480.857142857143,35.0
-76,127,-73,127,127,127,127,-57,4,6,53.625,10284.839285714286,127.0
-77,127,127,-78,-72,-82,127,-57,4,6,1.875,10789.839285714286,-64.5
-77,127,-72,-78,127,-80,127,-58,4,6,2.0,10759.42857142857,-65.0
-77,127,127,127,-73,127,127,-57,4,6,53.5,10322.0,127.0
-77,127,-75,-74,127,127,-84,-57,4,6,1.75,10813.92857142857,-65.5
127,127,-72,127,-71,127,127,-58,4,6,54.25,10098.5,127.0
-76,127,-71,127,-72,-78,-83,-58,4,6,-23.0,8623.42857142857,-71.5
-76,127,-72,127,-71,127,127,-58,4,6,28.875,11030.125,34.5
-77,127,-72,127,-71,127,127,127,4,6,51.875,10752.982142857143,127.0
-76,127,127,127,-71,-80,-84,-58,4,6,1.5,10858.0,-64.5
-76,127,127,-78,127,127,127,-58,4,6,52.875,10500.410714285714,127.0
-76,127,-72,127,-71,127,127,-58,4,6,28.875,11030.125,34.5
-76,127,-72,127,-71,127,127,-58,4,6,28.875,11030.125,34.5
-76,127,-72,127,-71,127,127,-58,4,6,28.875,11030.125,34.5
-76,127,-72,127,-72,127,127,-58,4,6,28.75,11058.785714285714,34.5
-76,127,-72,-80,127,127,127,127,4,6,50.875,11042.69642857143,127.0
127,127,-73,-80,-72,127,127,-58,4,6,28.125,11209.267857142857,34.5
-77,127,-72,-80,-73,-82,127,-58,4,6,-23.5,8681.42857142857,-72.5
-77,127,-72,127,-72,127,127,127,4,6,51.75,10788.214285714286,127.0
-76,127,-72,-79,-71,-81,127,-58,4,6,-22.875,8605.55357142857,-71.5
-77,127,-72,-79,127,-80,127,-58,4,6,1.875,10782.410714285714,-65.0
-76,127,127,-79,-71,127,127,-58,4,6,28.0,11238.0,34.5
-76,127,-72,127,-71,127,127,-58,4,6,28.875,11030.125,34.5
-76,127,-72,-80,127,-79,127,-58,4,6,2.0,10760.0,-65.0
-77,127,-71,-81,-71,127,127,-58,4,6,2.875,10608.125,-64.5
-77,127,-72,-80,127,-78,127,-58,4,6,2.0,10759.42857142857,-65.0
-76,127,127,127,-71,-79,127,-58,4,6,28.0,11238.0,34.5
-76,127,127,-79,127,127,127,-58,4,6,52.75,10537.92857142857,127.0
-75,127,-72,-79,127,127,127,-58,4,6,28.0,11236.857142857143,34.5
-76,127,-72,-80,-71,-81,127,127,4,6,0.125,11049.839285714286,-71.5
-77,127,-72,127,-71,127,127,-57,4,6,28.875,11035.55357142857,35.0
-76,127,-72,-79,127,-80,127,-58,4,6,2.0,10760.0,-65.0
-77,127,-72,-78,-72,-79,127,-58,4,6,-22.75,8586.214285714286,-72.0
127,127,-72,-79,-71,-78,127,-59,4,6,2.75,10622.5,-65.0
127,127,-72,127,-71,127,127,-58,4,6,54.25,10098.5,127.0
-77,127,-72,-77,127,-83,127,-58,4,6,1.75,10808.214285714286,-65.0
-76,127,-72,-78,127,127,127,-58,4,6,28.0,11236.0,34.5
127,127,-72,127,-71,-78,127,-58,4,6,28.625,11090.55357142857,34.5
-77,127,-72,-77,127,127,127,-58,4,6,28.0,11235.714285714286,34.5
-76,127,-72,127,-72,-77,127,-58,4,6,3.25,10534.214285714286,-65.0
-76,127,-72,127,127,-78,127,-58,4,6,28.0,11236.0,34.5
-76,127,-72,127,127,127,127,-58,4,6,53.625,10280.55357142857,127.0
127,127,-71,-78,127,-78,-86,-58,4,6,1.25,10906.214285714286,-64.5
-77,127,-72,-78,-71,-79,127,-58,4,6,-22.625,8572.267857142857,-71.5
-76,127,-72,127,127,127,127,-58,4,6,53.625,10280.55357142857,127.0
-76,127,-72,-78,-72,127,127,-58,4,6,3.125,10557.267857142857,-65.0
127,127,-72,-77,-72,127,127,-58,4,6,28.625,11088.839285714286,34.5
-77,127,-72,-78,127,127,127,-58,4,6,27.875,11265.839285714286,34.5
127,127,-72,-77,127,-79,127,-58,4,6,27.75,11296.214285714286,34.5
-76,127,-72,-77,127,127,127,-58,4,6,28.125,11205.839285714286,34.5
-76,127,-72,127,-72,127,127,-57,4,6,28.875,11034.125,35.0
127,127,-72,127,127,-81,127,-58,4,6,53.0,10468.857142857143,127.0
-77,127,-71,-77,-72,127,127,-58,4,6,3.25,10535.642857142857,-64.5
-76,127,-71,127,127,-78,127,-58,4,6,28.125,11207.55357142857,34.5
-77,127,-71,-76,-72,-79,127,-58,4,6,-22.375,8541.125,-71.5
-77,127,-72,127,-72,127,127,-58,4,6,28.625,11088.839285714286,34.5
-76,127,-71,-77,-72,-78,127,-58,4,6,-22.25,8525.07142857143,-71.5
-76,127,-71,-76,127,-79,127,-58,4,6,2.625,10647.125,-64.5
127,127,-72,-79,-72,-80,127,-58,4,6,2.5,10672.857142857143,-65.0
-76,127,-72,-77,127,-79,127,127,4,6,25.5,11777.714285714286,27.5
-77,127,-72,127,-72,-80,127,-58,4,6,2.75,10626.785714285714,-65.0
-77,127,-72,-78,127,-79,127,127,4,6,25.25,11836.214285714286,27.5
-76,127,-71,-77,-72,-79,127,-58,4,6,-22.375,8541.125,-71.5
-77,127,-71,-77,127,-79,127,127,4,6,25.5,11779.142857142857,28.0
-76,127,-72,-76,127,127,127,-58,4,6,28.25,11175.92857142857,34.5
-76,127,-71,-77,127,-79,127,-58,4,6,2.5,10669.714285714286,-64.5
-76,127,-71,-77,-72,127,127,-58,4,6,3.375,10512.839285714286,-64.5
-77,127,-72,-78,-72,-80,127,-58,4,6,-22.875,8602.410714285714,-72.0
-77,127,-71,-78,127,127,127,-58,4,6,28.0,11237.42857142857,34.5
127,127,-72,-77,-71,127,127,-58,4,6,28.75,11060.214285714286,34.5
-76,127,-72,127,127,127,127,-58,4,6,53.625,10280.55357142857,127.0
127,127,-72,-77,-72,127,127,-58,4,6,28.625,11088.839285714286,34.5
-76,127,-72,-78,127,127,127,-58,4,6,28.0,11236.0,34.5
-76,127,-72,127,-72,-80,127,-58,4,6,2.875,10604.125,-65.0
-76,127,-72,-77,-72,-78,127,-58,4,6,-22.375,8539.125,-72.0
-76,127,-72,-79,127,127,127,-58,4,6,27.875,11266.410714285714,34.5
127,127,-72,-79,-70,-80,127,-58,4,6,2.75,10630.785714285714,-64.0
127,127,-72,127,127,-81,127,-58,4,6,53.0,10468.857142857143,127.0
-77,127,-72,-78,127,127,127,-58,4,6,27.875,11265.839285714286,34.5
-77,127,-72,-78,-71,-80,127,-58,4,6,-22.75,8588.5,-71.5
-76,127,-72,-78,-71,127,127,-58,4,6,3.25,10535.92857142857,-64.5
-78,127,-72,127,127,127,127,-58,4,6,53.375,10355.125,127.0
-76,127,-72,-79,-71,127,-84,-58,4,6,-23.25,8656.5,-71.5
-77,127,127,127,-71,-81,127,-58,4,6,27.625,11329.410714285714,34.5
-76,127,-71,-77,-72,-81,-84,-58,4,6,-49.0,5118.857142857143,-74.0
-75,127,127,-79,127,127,127,-58,4,6,52.875,10501.267857142857,127.0
-75,-66,-83,127,127,-71,-82,-67,3,1,-23.75,8695.642857142857,-69.0
-75,-65,127,127,127,-71,127,-67,3,1,28.75,11040.5,31.0
-73,-65,-83,127,-82,-71,-85,-67,3,1,-49.875,5164.410714285715,-72.0
127,-65,127,127,-83,-71,127,-67,3,1,27.75,11285.642857142857,31.0
-73,-65,127,127,-83,-71,127,-67,3,1,2.75,10614.214285714286,-66.0
-74,-65,127,127,127,127,127,-68,3,1,53.5,10296.0,127.0
127,-66,-83,127,127,-70,127,-68,3,1,27.625,11311.410714285714,30.5
-76,-64,127,127,127,-70,127,-68,3,1,28.75,11042.785714285714,31.5
-76,-65,127,127,127,-71,-84,-68,3,1,2.125,10724.69642857143,-66.5
-77,-64,127,127,127,-71,-84,-68,3,1,2.125,10728.125,-66.0
-77,-64,127,-83,127,-70,127,-68,3,1,2.375,10682.839285714286,-66.0
-77,-64,127,127,127,127,-83,-68,3,1,27.0,11460.285714285714,31.5
-77,-65,127,127,127,-70,127,-68,3,1,28.5,11099.42857142857,31.0
127,-65,127,127,127,-70,-83,-68,3,1,27.75,11284.785714285714,31.0
-78,-64,127,127,127,-71,127,-68,3,1,28.375,11131.410714285714,31.5
-77,-65,127,127,127,-70,-83,-68,3,1,2.25,10701.92857142857,-66.5
-78,-65,127,127,127,-71,127,-68,3,1,28.25,11157.92857142857,31.0
-77,-65,127,127,127,-71,127,-68,3,1,28.375,11127.69642857143,31.0
-77,-64,127,127,127,-71,-83,-68,3,1,2.25,10703.642857142857,-66.0
-77,-65,127,127,127,-71,127,-68,3,1,28.375,11127.69642857143,31.0
127,-65,127,127,127,-71,127,-68,3,1,53.875,10187.839285714286,127.0
-77,-65,127,127,127,-71,127,-68,3,1,28.375,11127.69642857143,31.0
-77,-65,127,127,127,-71,127,-68,3,1,28.375,11127.69642857143,31.0
-77,-65,127,127,-84,-71,127,-68,3,1,2.0,10747.142857142857,-66.5
-77,-64,127,127,127,-70,-84,-68,3,1,2.25,10707.357142857143,-66.0
-77,-64,127,127,-84,-71,127,-67,3,1,2.25,10708.214285714286,-65.5
-77,-64,127,127,127,127,127,-66,3,1,53.5,10304.0,127.0
-77,-65,127,127,127,127,127,-68,3,1,53.125,10406.410714285714,127.0
-77,-65,127,127,127,127,127,127,3,1,77.5,8411.142857142857,127.0
-77,-64,127,-83,127,-70,-84,-68,3,1,-24.0,8734.857142857143,-69.0
-76,-65,127,127,127,-71,-84,-68,3,1,2.125,10724.69642857143,-66.5
127,-65,127,127,127,-71,-84,-67,3,1,27.625,11317.410714285714,31.0
-77,-65,127,127,127,127,127,-68,3,1,53.125,10406.410714285714,127.0
-77,-65,127,127,-85,-71,127,-68,3,1,1.875,10771.839285714286,-66.5
-77,-65,127,127,127,127,127,-68,3,1,53.125,10406.410714285714,127.0
-77,-65,127,-82,127,-71,127,-68,3,1,2.25,10698.5,-66.5
-76,-65,127,127,127,-70,127,-68,3,1,28.625,11069.410714285714,31.0
-77,-65,127,-82,127,-70,127,-68,3,1,2.375,10677.69642857143,-66.5
-77,-65,127,-82,127,127,127,-67,3,1,27.125,11428.125,31.0
-77,-64,127,-82,-82,-71,127,-68,3,1,-23.75,8697.642857142857,-69.5
127,-64,127,127,127,-73,-82,-68,3,1,27.625,11311.982142857143,31.5
-76,-64,127,127,-82,-74,-81,-68,3,1,-23.875,8707.839285714286,-71.0
-77,-65,127,-83,127,-71,-79,-68,3,1,-23.625,8677.410714285714,-69.5
-77,-64,127,-83,-81,-70,-77,-68,3,1,-49.125,5107.267857142857,-73.5
-78,-65,127,127,-86,-73,-76,-68,3,1,-24.0,8726.285714285714,-70.5
127,-64,127,-85,127,-73,127,127,3,1,51.625,10853.410714285714,127.0
-77,-65,127,127,-80,127,-81,-68,3,1,1.25,10873.357142857143,-66.5
-76,-65,127,127,-78,-72,-84,-68,3,1,-23.625,8677.410714285714,-70.0
-77,-65,127,127,-80,-71,-82,-68,3,1,-23.625,8676.55357142857,-69.5
-77,-65,127,127,-77,127,-81,-68,3,1,1.625,10804.839285714286,-66.5
127,-65,127,127,-79,127,127,-67,3,1,53.0,10446.857142857143,127.0
-77,-65,127,127,-82,-73,-78,-68,3,1,-23.625,8672.55357142857,-70.5
-77,-65,127,-81,-80,-73,127,-68,3,1,-23.75,8687.642857142857,-70.5
-77,-66,127,127,-79,-73,-78,-68,3,1,-23.375,8635.69642857143,-70.5
-76,-65,127,127,127,-73,-79,-68,3,1,2.5,10647.42857142857,-66.5
-77,-65,127,-84,-78,-73,-79,-68,3,1,-49.625,5130.839285714285,-75.0
-76,-65,127,127,-79,-73,-79,-68,3,1,-23.25,8624.214285714286,-70.5
-76,-65,127,127,-77,-68,127,-68,3,1,3.375,10496.267857142857,-66.5
-76,-65,127,-82,-79,-69,127,-68,3,1,-23.125,8618.69642857143,-68.5
127,-65,127,-83,-79,-69,127,127,3,1,26.5,11573.42857142857,31.0
-76,-65,127,127,-78,-69,127,-68,3,1,3.125,10539.839285714286,-66.5
-76,-65,127,127,-79,-69,127,-68,3,1,3.0,10563.142857142857,-66.5
-76,-65,127,127,127,-69,127,-68,3,1,28.75,11041.357142857143,31.0
-76,-65,127,127,-79,-69,127,-68,3,1,3.0,10563.142857142857,-66.5
-76,-65,127,-84,127,-69,127,-68,3,1,2.375,10683.410714285714,-66.5
-77,-66,127,127,-79,-69,127,-68,3,1,2.75,10605.357142857143,-67.0
-77,-65,127,127,-79,127,127,-68,3,1,27.375,11362.839285714286,31.0
-76,-66,127,127,127,-69,127,127,3,1,53.0,10438.0,127.0
127,-65,127,127,-79,-69,127,-68,3,1,28.375,11132.267857142857,31.0
-76,-65,127,127,-79,-69,127,127,3,1,27.375,11360.55357142857,31.0
-76,-65,127,127,127,-69,127,-68,3,1,28.75,11041.357142857143,31.0
-76,-65,127,-84,-79,-69,127,-68,3,1,-23.375,8652.839285714286,-68.5
-76,-65,127,127,-80,-69,127,-68,3,1,2.875,10586.69642857143,-66.5
-76,127,127,-84,-80,-69,127,-68,3,1,0.5,11000.285714285714,-68.5
-76,127,127,127,-79,-69,127,-68,3,1,27.0,11440.857142857143,29.5
-77,-65,127,127,-79,-69,127,-68,3,1,2.875,10585.839285714286,-66.5
-76,-65,127,-81,-79,-68,127,-68,3,1,-22.875,8588.982142857143,-68.0
-77,-65,127,127,-78,-68,127,-68,3,1,3.125,10542.125,-66.5
-76,-65,127,127,-79,-69,127,-68,3,1,3.0,10563.142857142857,-66.5
-76,-65,127,127,-79,-69,127,-68,3,1,3.0,10563.142857142857,-66.5
-76,127,127,127,-80,-69,127,-68,3,1,26.875,11471.267857142857,29.5
-76,-65,127,127,-79,-69,127,-68,3,1,3.0,10563.142857142857,-66.5
127,-65,127,127,-79,-69,127,-68,3,1,28.375,11132.267857142857,31.0
-77,-65,127,127,-80,-69,127,-68,3,1,2.75,10609.357142857143,-66.5
-76,-65,127,127,-80,-69,127,-68,3,1,2.875,10586.69642857143,-66.5
-76,-65,127,127,-82,127,127,-68,3,1,27.125,11425.55357142857,31.0
-76,-65,127,-81,127,-69,127,-68,3,1,2.75,10610.5,-66.5
-76,-65,127,127,127,-67,127,-68,3,1,29.0,10986.0,31.0
-76,-65,127,-81,-79,-69,127,-68,3,1,-23.0,8602.0,-68.5
-76,-65,127,-81,127,-69,127,-68,3,1,2.75,10610.5,-66.5
-76,-65,127,127,127,-69,127,-68,3,1,28.75,11041.357142857143,31.0
-76,127,127,-82,127,-69,127,-68,3,1,26.625,11532.839285714286,29.5
-76,-65,127,-79,-79,-69,127,-69,3,1,-22.875,8582.410714285714,-69.0
-76,-65,127,127,-79,-69,127,-68,3,1,3.0,10563.142857142857,-66.5
-76,-65,127,127,-79,-69,127,-68,3,1,3.0,10563.142857142857,-66.5
127,-65,127,-83,-79,-69,127,-66,3,1,2.375,10687.69642857143,-65.5
-77,-65,127,-83,-79,-69,127,-68,3,1,-23.375,8650.839285714286,-68.5
-76,-65,127,-81,-80,-69,127,-68,3,1,-23.125,8618.125,-68.5
-76,-65,127,127,-80,-69,127,-68,3,1,2.875,10586.69642857143,-66.5
-76,-65,127,-84,-80,-68,127,-68,3,1,-23.375,8655.982142857143,-68.0
-65,-61,127,127,-74,-73,127,-80,3,3,3.5,10491.42857142857,-63.0
-65,-61,-77,-81,-74,-73,127,-79,3,3,-47.875,5039.267857142857,-73.5
-65,-61,127,-81,-74,-72,-82,-80,3,3,-48.5,5086.0,-73.0
-65,-61,127,127,-74,-72,127,-79,3,3,3.75,10445.92857142857,-63.0
-65,-61,-77,-81,-74,-73,-82,127,3,3,-48.25,5067.071428571428,-73.5
-65,-61,-76,-78,-74,-72,-82,-80,3,3,-73.5,53.142857142857146,-75.0
-65,-61,-77,127,-74,-73,-81,-79,3,3,-47.875,5039.267857142857,-73.5
-65,-61,-76,-79,-74,-73,-82,-80,3,3,-73.75,54.214285714285715,-75.0
-65,-61,-76,127,-74,-73,-82,-80,3,3,-48.0,5049.714285714285,-73.5
-65,-61,-77,-80,-74,-73,-81,-80,3,3,-73.875,54.410714285714285,-75.5
-65,-61,127,127,127,-72,127,-80,3,3,28.75,11061.92857142857,33.0
-65,-62,-77,127,-74,-72,127,127,3,3,3.875,10417.839285714286,-63.5
-65,-62,127,127,127,-72,127,-80,3,3,28.625,11087.69642857143,32.5
-65,-61,-76,127,-74,-73,127,-80,3,3,-21.875,8479.55357142857,-69.0
-65,-61,-77,127,-74,-72,127,-79,3,3,-21.75,8464.214285714286,-68.5
-65,-61,-77,127,127,127,-83,127,3,3,27.75,11302.785714285714,33.0
-65,-61,-76,-80,-74,-72,-82,-80,3,3,-73.75,56.214285714285715,-75.0
-65,-61,-77,-81,-74,-73,-82,-80,3,3,-74.125,58.410714285714285,-75.5
-65,127,127,127,-74,-72,-83,127,3,3,26.75,11509.357142857143,31.0
-65,-61,-76,127,-74,-72,-82,127,3,3,-22.0,8498.857142857143,-68.5
-65,-61,127,127,-74,-73,-83,-79,3,3,-22.625,8577.69642857143,-69.0
-65,-61,-76,-80,-74,-73,-81,-79,3,3,-73.625,51.982142857142854,-75.0
-65,-61,127,127,-73,-73,-82,-79,3,3,-22.375,8545.982142857143,-69.0
-65,-62,-76,-79,127,-72,127,-80,3,3,-22.5,8554.0,-68.5
-65,-61,-76,-79,-74,-72,-82,-80,3,3,-73.625,54.55357142857143,-75.0
-65,-61,-76,-80,-74,-72,-82,-79,3,3,-73.625,54.55357142857143,-75.0
-65,-61,-76,-80,-74,-73,-82,-79,3,3,-73.75,54.214285714285715,-75.0
-65,-61,127,127,-74,-72,-83,-80,3,3,-22.625,8579.69642857143,-68.5
-65,-61,-77,127,-73,-73,-82,-80,3,3,-48.0,5050.571428571428,-73.0
-65,-61,127,127,-74,-72,-82,-79,3,3,-22.375,8546.267857142857,-68.5
-65,-61,127,127,-73,-72,-82,-79,3,3,-22.25,8531.642857142857,-68.5
-65,-61,-77,127,-74,-72,127,-79,3,3,-21.75,8464.214285714286,-68.5
-65,-61,-77,127,-74,-73,127,-80,3,3,-22.0,8495.142857142857,-69.0
-65,-61,-76,-81,-74,-73,-82,-79,3,3,-73.875,56.125,-75.0
-65,-61,-77,127,-74,-73,-82,-79,3,3,-48.0,5048.857142857143,-73.5
-65,-61,-76,-83,-74,-73,-83,-80,3,3,-74.375,64.55357142857143,-75.0
-65,-62,-76,127,-74,-72,-82,-81,3,3,-48.125,5055.839285714285,-73.0
-65,-62,-76,127,-74,-73,-82,-80,3,3,-48.125,5053.553571428572,-73.5
-65,-61,127,-82,-74,-73,-82,-80,3,3,-48.75,5102.214285714285,-73.5
-65,-61,-77,-81,-74,-73,-81,-80,3,3,-74.0,56.285714285714285,-75.5
-65,-62,-78,127,-74,-72,-82,-80,3,3,-48.25,5063.071428571428,-73.0
-65,-61,-78,-82,-74,-73,-82,-80,3,3,-74.375,61.410714285714285,-76.0
-65,-61,-77,-83,-74,-72,-81,-79,3,3,-74.0,59.714285714285715,-75.5
-65,-61,-78,-82,-74,-73,127,-80,3,3,-48.25,5066.214285714285,-73.5
-65,-61,-78,-83,-74,-73,127,-79,3,3,-48.25,5067.071428571428,-73.5
-65,-61,-78,127,-73,-73,-83,-80,3,3,-48.25,5068.785714285715,-73.0
-65,-61,-78,127,-73,127,127,-79,3,3,3.125,10558.410714285714,-63.0
-65,-61,-78,127,-73,-72,-82,-79,3,3,-47.875,5042.982142857143,-72.5
-65,-61,-77,127,-74,-73,-82,-80,3,3,-48.125,5057.839285714285,-73.5
-65,-61,-77,-81,-74,-72,127,-79,3,3,-47.75,5032.214285714285,-73.0
127,-61,127,-82,-73,-72,-81,-80,3,3,-24.375,8774.839285714286,-72.5
-65,-61,-77,-83,-74,-72,-81,-79,3,3,-74.0,59.714285714285715,-75.5
-65,-61,-77,-82,-74,-72,127,-80,3,3,-48.0,5050.857142857143,-73.0
-65,-61,-77,-81,-73,-73,127,-79,3,3,-47.75,5031.928571428572,-73.0
-65,-61,127,-81,-74,-73,-81,-79,3,3,-48.375,5074.553571428572,-73.5
-65,-61,-77,-81,-74,-73,-81,-80,3,3,-74.0,56.285714285714285,-75.5
-65,-61,127,-81,-74,-73,-82,-79,3,3,-48.5,5084.0,-73.5
-65,-61,-77,-81,-74,-72,-83,-80,3,3,-74.125,61.267857142857146,-75.5
-65,-61,-78,-82,-74,-72,-81,-80,3,3,-74.125,59.839285714285715,-76.0
-65,-61,-77,127,-74,-72,-82,-80,3,3,-48.0,5050.857142857143,-73.0
-65,-61,-77,-83,-74,-76,-84,-79,3,3,-74.875,66.125,-76.5
-65,-61,-77,127,-75,-73,-81,-79,3,3,-48.0,5046.857142857143,-74.0
-65,-61,127,-80,-73,-73,127,-79,3,3,-22.125,8512.410714285714,-69.0
-65,-61,127,-80,-74,-74,-81,-80,3,3,-48.5,5081.428571428572,-74.0
-65,-61,-78,-81,-73,-72,127,-80,3,3,-47.875,5042.410714285715,-72.5
-65,-61,127,-79,-73,-73,-80,-80,3,3,-48.0,5048.857142857143,-73.0
-65,-61,-76,-79,-73,-73,-79,-80,3,3,-73.25,48.214285714285715,-74.5
-65,-61,127,127,-73,-72,-77,-80,3,3,-21.75,8465.92857142857,-68.5
-65,-61,-78,-80,-74,-72,-82,-79,3,3,-73.875,56.410714285714285,-76.0
-65,-62,-78,-78,-74,-72,-80,-80,3,3,-73.625,47.410714285714285,-76.0
-65,-61,-77,-78,-74,-74,127,-80,3,3,-47.75,5028.5,-74.0
-65,-62,-77,-79,127,-73,127,127,3,3,3.125,10553.839285714286,-63.5
-65,-61,-80,-79,-74,127,127,-79,3,3,-23.0,8618.57142857143,-69.5
-65,-61,-77,-80,-75,127,-84,-80,3,3,-49.375,5140.267857142857,-76.0
-65,-61,-77,-80,-74,-73,127,-80,3,3,-47.875,5038.982142857143,-73.5
-65,-61,-77,-81,-73,-73,-83,-80,3,3,-74.125,60.982142857142854,-75.0
-65,-61,-77,-79,-74,-73,-82,-79,3,3,-73.75,53.357142857142854,-75.5
-65,-61,-78,-80,-75,-72,127,-80,3,3,-48.0,5048.0,-73.5
-65,-61,-77,-80,-74,-69,127,-81,3,3,-47.5,5021.714285714285,-71.5
-65,-61,-78,-79,-74,-66,-81,-80,3,3,-73.0,61.714285714285715,-76.0
-65,-61,-76,127,-74,-68,127,-80,3,3,-21.25,8409.642857142857,-66.5
-65,-61,-78,-78,-74,-69,127,-79,3,3,-47.125,4993.553571428572,-71.5
-65,-61,127,127,-75,-66,-81,-80,3,3,-21.75,8480.214285714286,-65.5
-65,-61,-77,-79,-74,-69,-80,-80,3,3,-73.125,53.55357142857143,-75.5
-65,-61,-78,-80,-73,-69,-82,-80,3,3,-73.5,60.857142857142854,-75.5
-65,-61,127,-78,-73,-70,127,-79,3,3,-21.5,8437.142857142857,-67.5
-65,-61,-78,-79,-73,-71,127,-80,3,3,-47.5,5017.142857142857,-72.0
-65,-61,-78,-78,127,-70,-80,127,3,3,-22.25,8530.214285714286,-67.5
-65,-61,127,127,-73,-70,127,-79,3,3,4.125,10380.982142857143,-63.0
127,-61,-80,127,-75,-70,-75,-81,3,3,-23.5,8667.42857142857,-72.5
-65,-61,-80,-79,-74,-71,127,-81,3,3,-48.0,5051.714285714285,-72.5
-65,-61,-80,-78,-74,-70,-76,-80,3,3,-73.0,50.0,-75.0
-65,-62,127,-77,-74,-70,127,-80,3,3,-21.75,8463.92857142857,-67.5
-65,-61,-79,-79,-74,-70,-82,-80,3,3,-73.75,59.357142857142854,-76.5
-65,-61,-79,-80,-73,-69,-78,-80,3,3,-73.125,54.69642857142857,-75.5
-65,-61,-80,-79,-75,-71,127,-80,3,3,-48.0,5050.0,-73.0
-65,-62,127,-79,-73,-71,127,-80,3,3,-22.0,8495.142857142857,-68.0
-65,-61,-78,-80,-72,-71,127,-79,3,3,-47.375,5009.982142857143,-71.5
-65,-61,-79,-80,-73,-73,127,-79,3,3,-47.875,5039.839285714285,-73.0
-65,-61,-78,-81,-72,-70,-78,-81,3,3,-73.25,56.5,-75.0
-75,127,-69,-79,-69,-64,-72,-78,3,5,-47.375,4989.410714285715,-70.5
-75,127,-69,127,-69,-64,-72,127,3,5,4.0,10383.714285714286,-66.5
-74,-80,-69,127,-69,127,-72,127,3,5,2.125,10704.69642857143,-69.0
127,-80,-68,127,-69,-64,-72,-78,3,5,-22.125,8498.69642857143,-68.5
127,-79,-69,-79,-69,-64,-71,127,3,5,-22.125,8497.55357142857,-69.0
